"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"glmPCA";514.206;0.0357;0.4949;0.0217;-0.025;"Test";18
"NBWaVE";167.201;0.0326;0.4944;0.014;0.5879;"Test";18
"CMF";251.944;0.032;0.4945;0.0191;0.1805;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";139.604;0.0312;0.4944;0.0134;0.0207;"Test";18
"AIRWLS";164.598;0.0311;0.4944;0.0159;0.546;"Test";18
"Newton";93.989;0.0311;0.4943;0.0163;0.5434;"Test";18
"C-SGD";51.499;0.0315;0.4944;0.0129;0.5032;"Test";18
"B-SGD";26.168;0.0324;0.4945;0.0127;0.4492;"Test";18
"glmPCA";507.503;0.0358;0.0071;0.0228;-0.031;"Full";19
"NBWaVE";158.025;0.0306;0.0061;0.0143;0.5333;"Full";19
"CMF";264.681;0.0317;0.0064;0.0146;0.1869;"Full";19
"NMF";370.553;0.0326;0.0065;0.0153;0.0459;"Full";19
"NNLM";148.737;0.0305;0.0061;0.0121;0.0595;"Full";19
"AIRWLS";166.244;0.0303;0.0061;0.0124;0.5391;"Full";19
"Newton";95.331;0.0303;0.0061;0.0127;0.5557;"Full";19
"C-SGD";51.27;0.0299;0.006;0.0124;0.5499;"Full";19
"B-SGD";27.158;0.0297;0.006;0.0125;0.4697;"Full";19
"glmPCA";507.503;0.0357;0.1452;0.0226;-0.031;"Train";19
"NBWaVE";158.025;0.0299;0.1443;0.014;0.5333;"Train";19
"CMF";264.681;0.0316;0.1445;0.0119;0.1869;"Train";19
"NMF";370.553;0.0325;0.1448;0.0135;0.0459;"Train";19
"NNLM";148.737;0.0304;0.1443;0.0114;0.0595;"Train";19
"AIRWLS";166.244;0.0302;0.1443;0.0106;0.5391;"Train";19
"Newton";95.331;0.0301;0.1443;0.0107;0.5557;"Train";19
"C-SGD";51.27;0.0294;0.1442;0.0118;0.5499;"Train";19
"B-SGD";27.158;0.0287;0.1441;0.0122;0.4697;"Train";19
"glmPCA";507.503;0.0358;0.4948;0.0232;-0.031;"Test";19
"NBWaVE";158.025;0.0324;0.4944;0.0149;0.5333;"Test";19
"CMF";264.681;0.0321;0.4945;0.0222;0.1869;"Test";19
"NMF";370.553;0.0329;0.4944;0.0206;0.0459;"Test";19
"NNLM";148.737;0.0309;0.4944;0.0142;0.0595;"Test";19
"AIRWLS";166.244;0.0308;0.4944;0.0173;0.5391;"Test";19
"Newton";95.331;0.0308;0.4944;0.0185;0.5557;"Test";19
"C-SGD";51.27;0.0311;0.4944;0.0138;0.5499;"Test";19
"B-SGD";27.158;0.0324;0.4945;0.0136;0.4697;"Test";19
"glmPCA";512.139;0.0355;0.0083;0.0205;-0.0228;"Full";20
"NBWaVE";202.386;0.0309;0.0072;0.0139;0.5202;"Full";20
"CMF";253.519;0.0319;0.0075;0.014;0.026;"Full";20
"NMF";370.109;0.0329;0.0077;0.0148;0.0225;"Full";20
"NNLM";142.15;0.0311;0.0073;0.012;0.0713;"Full";20
"AIRWLS";172.576;0.0308;0.0072;0.012;0.5296;"Full";20
"Newton";95.666;0.0308;0.0072;0.0124;0.5067;"Full";20
"C-SGD";51.431;0.0305;0.0071;0.0122;0.4846;"Full";20
"B-SGD";27.233;0.0302;0.0071;0.0124;0.4151;"Full";20
"glmPCA";512.139;0.0355;0.1465;0.0203;-0.0228;"Train";20
"NBWaVE";202.386;0.0303;0.1456;0.0137;0.5202;"Train";20
"CMF";253.519;0.0318;0.1458;0.0114;0.026;"Train";20
"NMF";370.109;0.0329;0.1461;0.0133;0.0225;"Train";20
"NNLM";142.15;0.0309;0.1456;0.0112;0.0713;"Train";20
"AIRWLS";172.576;0.0307;0.1456;0.0105;0.5296;"Train";20
"Newton";95.666;0.0307;0.1456;0.0105;0.5067;"Train";20
"C-SGD";51.431;0.03;0.1455;0.0116;0.4846;"Train";20
"B-SGD";27.233;0.0293;0.1454;0.012;0.4151;"Train";20
"glmPCA";512.139;0.0355;0.4949;0.0209;-0.0228;"Test";20
"NBWaVE";202.386;0.0326;0.4945;0.0146;0.5202;"Test";20
"CMF";253.519;0.0322;0.4946;0.0212;0.026;"Test";20
"NMF";370.109;0.0332;0.4945;0.0194;0.0225;"Test";20
"NNLM";142.15;0.0314;0.4945;0.0141;0.0713;"Test";20
"AIRWLS";172.576;0.0312;0.4944;0.0164;0.5296;"Test";20
"Newton";95.666;0.0312;0.4944;0.0177;0.5067;"Test";20
"C-SGD";51.431;0.0317;0.4945;0.0137;0.4846;"Test";20
"B-SGD";27.233;0.0329;0.4946;0.0135;0.4151;"Test";20
"glmPCA";517.377;0.0347;0.0099;0.0176;-0.014;"Full";21
"NBWaVE";195.702;0.0305;0.0087;0.0121;0.5362;"Full";21
"CMF";266.498;0.0317;0.0091;0.0127;0.0534;"Full";21
"NMF";370.442;0.0321;0.0091;0.0127;0.0122;"Full";21
"NNLM";140.317;0.0306;0.0087;0.0104;0.0796;"Full";21
"AIRWLS";168.767;0.0304;0.0087;0.0106;0.4351;"Full";21
"Newton";95.755;0.0304;0.0087;0.0109;0.4596;"Full";21
"C-SGD";51.729;0.0299;0.0086;0.0105;0.4396;"Full";21
"B-SGD";27.579;0.0296;0.0085;0.0107;0.3776;"Full";21
"glmPCA";517.377;0.0346;0.1479;0.0174;-0.014;"Train";21
"NBWaVE";195.702;0.0298;0.1468;0.0119;0.5362;"Train";21
"CMF";266.498;0.0315;0.1471;0.0102;0.0534;"Train";21
"NMF";370.442;0.032;0.1473;0.0114;0.0122;"Train";21
"NNLM";140.317;0.0304;0.1469;0.0098;0.0796;"Train";21
"AIRWLS";168.767;0.0302;0.1468;0.0092;0.4351;"Train";21
"Newton";95.755;0.0302;0.1469;0.0092;0.4596;"Train";21
"C-SGD";51.729;0.0294;0.1467;0.0101;0.4396;"Train";21
"B-SGD";27.579;0.0287;0.1465;0.0104;0.3776;"Train";21
"glmPCA";517.377;0.0349;0.4958;0.0181;-0.014;"Test";21
"NBWaVE";195.702;0.0323;0.4953;0.0127;0.5362;"Test";21
"CMF";266.498;0.0322;0.4955;0.0199;0.0534;"Test";21
"NMF";370.442;0.0326;0.4953;0.0162;0.0122;"Test";21
"NNLM";140.317;0.0311;0.4952;0.0122;0.0796;"Test";21
"AIRWLS";168.767;0.031;0.4952;0.0146;0.4351;"Test";21
"Newton";95.755;0.031;0.4952;0.0158;0.4596;"Test";21
"C-SGD";51.729;0.0314;0.4953;0.0118;0.4396;"Test";21
"B-SGD";27.579;0.0321;0.4953;0.0117;0.3776;"Test";21
"glmPCA";534.852;0.0375;0.0078;0.0212;-0.0141;"Full";22
"NBWaVE";160.55;0.0317;0.0066;0.014;0.555;"Full";22
"CMF";270.656;0.0334;0.007;0.0157;0.0953;"Full";22
"NMF";NA;NA;NA;NA;NA;"Full";22
"NNLM";139.293;0.0315;0.0066;0.012;0.0634;"Full";22
"AIRWLS";168.599;0.0313;0.0066;0.0122;0.5951;"Full";22
"Newton";95.643;0.0313;0.0066;0.0128;0.5853;"Full";22
"C-SGD";51.866;0.0309;0.0065;0.0122;0.5789;"Full";22
"B-SGD";27.261;0.0307;0.0065;0.0123;0.5442;"Full";22
"glmPCA";534.852;0.0374;0.146;0.021;-0.0141;"Train";22
"NBWaVE";160.55;0.031;0.1449;0.0137;0.555;"Train";22
"CMF";270.656;0.0332;0.1453;0.012;0.0953;"Train";22
"NMF";NA;NA;NA;NA;NA;"Train";22
"NNLM";139.293;0.0314;0.1449;0.0112;0.0634;"Train";22
"AIRWLS";168.599;0.0311;0.1449;0.0104;0.5951;"Train";22
"Newton";95.643;0.0311;0.1449;0.0104;0.5853;"Train";22
"C-SGD";51.866;0.0305;0.1448;0.0117;0.5789;"Train";22
"B-SGD";27.261;0.0298;0.1447;0.0119;0.5442;"Train";22
"glmPCA";534.852;0.0376;0.4949;0.0217;-0.0141;"Test";22
"NBWaVE";160.55;0.0336;0.4945;0.0147;0.555;"Test";22
"CMF";270.656;0.0339;0.4946;0.0265;0.0953;"Test";22
"NMF";NA;NA;NA;NA;NA;"Test";22
"NNLM";139.293;0.032;0.4944;0.0143;0.0634;"Test";22
"AIRWLS";168.599;0.0318;0.4944;0.0173;0.5951;"Test";22
"Newton";95.643;0.0319;0.4944;0.0198;0.5853;"Test";22
"C-SGD";51.866;0.0322;0.4945;0.0138;0.5789;"Test";22
"B-SGD";27.261;0.0332;0.4945;0.0136;0.5442;"Test";22
"glmPCA";582.898;0.0367;0.0079;0.0199;-0.019;"Full";23
"NBWaVE";199.46;0.0316;0.0068;0.0131;0.5323;"Full";23
"CMF";270.176;0.0326;0.0071;0.0138;0.0612;"Full";23
"NMF";370.623;0.0335;0.0072;0.0138;0.0547;"Full";23
"NNLM";144.921;0.0316;0.0068;0.0111;0.0074;"Full";23
"AIRWLS";168.148;0.0313;0.0068;0.0112;0.491;"Full";23
"Newton";86.176;0.0313;0.0068;0.0118;0.5215;"Full";23
"C-SGD";51.439;0.0309;0.0067;0.0114;0.4282;"Full";23
"B-SGD";27.123;0.0308;0.0067;0.0115;0.3837;"Full";23
"glmPCA";582.898;0.0366;0.1461;0.0197;-0.019;"Train";23
"NBWaVE";199.46;0.0309;0.1451;0.0128;0.5323;"Train";23
"CMF";270.176;0.0325;0.1454;0.0106;0.0612;"Train";23
"NMF";370.623;0.0334;0.1456;0.0119;0.0547;"Train";23
"NNLM";144.921;0.0314;0.1452;0.0103;0.0074;"Train";23
"AIRWLS";168.148;0.0312;0.1451;0.0096;0.491;"Train";23
"Newton";86.176;0.0311;0.1451;0.0096;0.5215;"Train";23
"C-SGD";51.439;0.0305;0.145;0.0109;0.4282;"Train";23
"B-SGD";27.123;0.0299;0.1449;0.011;0.3837;"Train";23
"glmPCA";582.898;0.0367;0.4949;0.0205;-0.019;"Test";23
"NBWaVE";199.46;0.0334;0.4944;0.0138;0.5323;"Test";23
"CMF";270.176;0.0331;0.4945;0.0231;0.0612;"Test";23
"NMF";370.623;0.0338;0.4944;0.0194;0.0547;"Test";23
"NNLM";144.921;0.0319;0.4944;0.0136;0.0074;"Test";23
"AIRWLS";168.148;0.0318;0.4944;0.0159;0.491;"Test";23
"Newton";86.176;0.0318;0.4944;0.0181;0.5215;"Test";23
"C-SGD";51.439;0.0322;0.4944;0.0131;0.4282;"Test";23
"B-SGD";27.123;0.0333;0.4945;0.0128;0.3837;"Test";23
"glmPCA";512.354;0.0349;0.0084;0.0213;-0.0187;"Full";24
"NBWaVE";193.859;0.0299;0.0072;0.0136;0.5531;"Full";24
"CMF";256.627;0.031;0.0075;0.0138;0.059;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";137.031;0.0299;0.0072;0.0116;0.0551;"Full";24
"AIRWLS";163.491;0.0297;0.0072;0.0117;0.5346;"Full";24
"Newton";95.638;0.0297;0.0072;0.0122;0.5453;"Full";24
"C-SGD";51.877;0.0293;0.0071;0.0118;0.4714;"Full";24
"B-SGD";27.291;0.0291;0.007;0.0121;0.4159;"Full";24
"glmPCA";512.354;0.0349;0.1465;0.0212;-0.0187;"Train";24
"NBWaVE";193.859;0.0293;0.1454;0.0134;0.5531;"Train";24
"CMF";256.627;0.0308;0.1456;0.0112;0.059;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";137.031;0.0298;0.1454;0.0109;0.0551;"Train";24
"AIRWLS";163.491;0.0295;0.1454;0.0101;0.5346;"Train";24
"Newton";95.638;0.0295;0.1454;0.0101;0.5453;"Train";24
"C-SGD";51.877;0.0289;0.1453;0.0112;0.4714;"Train";24
"B-SGD";27.291;0.0282;0.1452;0.0117;0.4159;"Train";24
"glmPCA";512.354;0.035;0.4952;0.0216;-0.0187;"Test";24
"NBWaVE";193.859;0.0316;0.4947;0.0143;0.5531;"Test";24
"CMF";256.627;0.0314;0.4949;0.0211;0.059;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";137.031;0.0303;0.4947;0.0137;0.0551;"Test";24
"AIRWLS";163.491;0.0302;0.4946;0.0163;0.5346;"Test";24
"Newton";95.638;0.0302;0.4946;0.018;0.5453;"Test";24
"C-SGD";51.877;0.0306;0.4947;0.0135;0.4714;"Test";24
"B-SGD";27.291;0.0316;0.4948;0.0132;0.4159;"Test";24
"glmPCA";516.206;0.034;0.009;0.0171;-0.0392;"Full";25
"NBWaVE";200.88;0.0295;0.0079;0.0116;0.5139;"Full";25
"CMF";256.598;0.0306;0.0082;0.013;0.0715;"Full";25
"NMF";NA;NA;NA;NA;NA;"Full";25
"NNLM";146.629;0.0295;0.0079;0.0098;0.0874;"Full";25
"AIRWLS";167.475;0.0292;0.0078;0.01;0.5433;"Full";25
"Newton";95.6;0.0292;0.0078;0.0105;0.5457;"Full";25
"C-SGD";51.81;0.0289;0.0078;0.01;0.4858;"Full";25
"B-SGD";26.759;0.0287;0.0077;0.0101;0.4745;"Full";25
"glmPCA";516.206;0.034;0.1468;0.0169;-0.0392;"Train";25
"NBWaVE";200.88;0.0288;0.1457;0.0114;0.5139;"Train";25
"CMF";256.598;0.0305;0.146;0.0092;0.0715;"Train";25
"NMF";NA;NA;NA;NA;NA;"Train";25
"NNLM";146.629;0.0294;0.1458;0.0089;0.0874;"Train";25
"AIRWLS";167.475;0.029;0.1457;0.0082;0.5433;"Train";25
"Newton";95.6;0.029;0.1457;0.0082;0.5457;"Train";25
"C-SGD";51.81;0.0284;0.1456;0.0094;0.4858;"Train";25
"B-SGD";26.759;0.0278;0.1455;0.0097;0.4745;"Train";25
"glmPCA";516.206;0.0341;0.496;0.0175;-0.0392;"Test";25
"NBWaVE";200.88;0.0313;0.4955;0.0122;0.5139;"Test";25
"CMF";256.598;0.0312;0.4957;0.0237;0.0715;"Test";25
"NMF";NA;NA;NA;NA;NA;"Test";25
"NNLM";146.629;0.03;0.4955;0.0123;0.0874;"Test";25
"AIRWLS";167.475;0.0298;0.4954;0.0151;0.5433;"Test";25
"Newton";95.6;0.0298;0.4954;0.017;0.5457;"Test";25
"C-SGD";51.81;0.0302;0.4955;0.0117;0.4858;"Test";25
"B-SGD";26.759;0.0312;0.4956;0.0113;0.4745;"Test";25
